X2_phon,Freq
mami,0.41
mamuR,0.46
mami,0.69
mamzEl,0.1
manEZ,5.92
manaZm@,0.57
manadZ9R,8.08
manadZER,8.08
man@,0.4
m@SEt,2.34
m@So,1.56
m@SOt,1.56
m@dala,1.76
m@d@,0.1
m@daR5,0.47
m@daRin,1.17
m@da,25.25
m@datER,0.37
m@datER,0.37
m@dibyl,0.55
m@dolin,0.55
m@dRagOR,0.47
m@dR5,0.15
manEt,1.08
m@ga,0.37
m@ganEz,0.23
m@ganit,0.14
m@Zdisk,0.11
m@Zaj,0.14
m@ZwaR,0.46
m@Ze,5.62
m@Z9R,3.45
m@Z2z,3.45
m@gust,0.33
m@g,1.44
manjER,72.31
mani,6.63
manim@,0.5
manif,4.98
manifEst@,2.06
manifEst@t,2.06
manifEstasj6,8.9
manifEst,1.19
manig@s,0.57
manij,0.4
manij6,0.27
manjOk,0.23
manipylat9R,1.47
manipylasj6,2.63
manipylatRis,1.47
manitu,0.51
manivEl,1.55
man,0.65
manitOl,0.19
manwaR,6.08
manomEtR,0.47
m@k@,0.14
m@k,24.77
m@km@,0.54
m@saRd,0.5
m@s8etyd,0.17
m@ta,0.72
m@t,0.72
m@to,39.97
m@tRa,0.34
man8El,6.63
man8El,6.63
manyfaktyR,0.37
manyfaktyRje,0.1
manyskRi,5.48
mak,0.12
makRo,7.5
makRotaZ,0.1
mak9RElaZ,0.1
makREl,7.5
makEt,4.58
makiN6,0.35
makijaZ,11.39
makij9R,0.82
makij2z,0.82
maki,0.91
makizaR,0.16
makizaRd,0.16
maRa,0.41
maRatR,0.38
maRekaZ,3.18
maReSal,2.84
maReSalfER@,0.22
maReSal,2.84
maReSo,2.84
maRe,6.31
maRESER,0.38
maReSe,0.38
maRakas,0.12
maRE,6.91
maRasm,0.42
maRat6,2.12
maRatonj5,0.17
maRatonjEn,0.17
maRo,0.68
maRod,0.68
maRod9R,1.99
maRod2z,1.99
maRavedis,0.11
maRbR,7.31
maR,1.28
maRSe,74.36
maRS@,15.32
maRS@daZ,0.57
maRS@d,15.32
maRS@diz,15.21
maRS,53.17
maRS9pje,0.64
maRS9R,0.7
maRS2z,0.7
maRdi,23.65
maR,3.78
maREl,0.64
maRgaRin,0.64
maRZ,14.4
maRZinal,0.58
maRZinal,0.58
maRZino,0.58
maRgo,1.17
maRgRav,0.6
maRg9Rit,1.58
maRi,264.15
maRje,37.11
maRje,37.11
maRjaSi,0.9
maRjaZ,167.39
maRjan,0.27
maRiZan,0.26
maRj9R,1.1
maRj2z,1.1
maRigo,0.16
maRiRwana,3.77
5-Mar,13.96
maRina,1.16
maRinad,1.46
maRin,5.89
maRinjER,0.26
maRjOl,0.68
maRjOl,0.99
maRjOl,0.99
maRjonEt,5.11
maRZolEn,0.24
maRk,13.24
maRk9tiG,1.88
maRl5,0.5
maRlu,0.24
maRmaj,0.3
maRm9lad,0.73
maRmit,3.21
maRmit6,0.13
maRmOnm@,0.32
maRmo,1.52
maRmOt,3.15
maRmusE,0.1
maRmuzE,0.1
maRok5,2.28
maRokEn,2.28
maRok5,0.11
maROt,0.26
maRufl,0.14
maRkaZ,0.65
maRk,40.29
maRk9paZ,0.25
maRkEt9Ri,0.11
maRk9R,2.02
maRki,16.69
maRkiz,16.69
maREn,2.74
maR@,8.13
maR@t,8.13
6-Mar,4.89
maRonje,0.61
maRs,9.75
maRsala,0.38
maRsEjE,1.27
maRsEjEz,1.27
maRSal,3.11
maRsw5,0.11
maRsypjal,0.1
maRsypjo,0.1
maRtElm@,0.43
maRto,12.63
maRtopik9R,0.42
maRsj5,1.96
maRsjEn,0.51
maRt5,1.69
maRtinE,0.26
maRt5gal,0.12
maRtini,3.85
maRtR,0.53
maRtiR,5.5
maRtiR,3.75
maRksizm,0.94
maRksizm9leninizm,0.5
maRi,0.56
ma,2.21
maskaRa,1.15
maskaRad,2.71
maskaRpOn,0.11
maskOt,2.36
maskyl5,0.91
maskylinite,0.21
mazo,0.38
mazoSizm,0.42
mask,29.18
masmedja,0.17
masakR,13.71
masaZ,9.57
mas,16.73
masp5,0.29
mas9R,1.94
mas2z,1.94
masiko,0.2
masif,0.67
masy,0.71
mastaR,0.28
mastEktomi,0.22
mast9R,3.43
mastik,0.26
mastikasj6,0.16
mastit,0.12
mastod6t,0.17
mastRokE,0.16
mastyRbasj6,1.57
mazyR,0.47
mat,6.84
mate,1.62
mateRjalizasj6,0.17
mateRjalizm,0.38
mateRjo,3.78
mateRjEl,25.26
matadOR,1.25
mataf,0.13
matamOR,0.27
matS,63.48
matS,1.42
matla,8.98
matlo,7.04
matERnEl,3.22
matERnite,3.49
mat9R,0.37
mat2z,0.37
mat,1.55
matematisj5,0.96
matematisjEn,0.96
matematik,1.8
mat2z,0.1
mat2,0.1
mat,10.66
matjER,16.99
mat5,275.01
matine,12.51
mat6,1.41
matOn,1.41
matos,5.72
matu,1.21
matRakaZ,0.14
matRak,1.8
matRijaRka,0.14
matRis,2.16
matROn,0.36
mat,0.52
matyRite,2.61
modi,8.02
moz9R,0.57
mozER,0.57
mozole,1.66
movE,8.43
movjEt,4.86
mo,326.58
maks,5.94
maksi,0.58
maksilER,0.27
maksilER,0.27
maksima,14.79
maksim,0.67
maksimOm,14.79
majo,0.77
majonEz,3.64
mazut,1.42
mazyRka,0.58
m2,3.1
meakylpa,0.7
mEk,325.54
mekano,0.29
medja,7.72
medjOm,0.59
mitiG,4.23
mEj9R,91.02
mEj9R,91.02
m9l6,7.11
mEltiGpOt,0.14
m@bRan,1.23
m@bR,56.06
m9ne,0.16
m9nas,30.36
m@dj@,6.86
m@dj@t,6.86
m@disite,0.44
m@digo,0.3
m@digOt,0.3
m9no,2.18
m9n9R,2.94
m9n2z,2.94
meniR,0.41
m9nOt,11.65
m@s6Z,61.05
m@stRyasj6,0.4
m@s8alite,0.72
m@syRasj6,0.58
m@tal,1.21
m@talite,2.79
m@tRi,0.12
m@t9R,36.64
m@t2z,36.64
m@t,5.51
m@tOl,0.44
m@sj6,4.27
m@t6,6.58
m5tOR,1.72
m9ny,11.15
m9n8E,0.75
m2nyE,0.75
m2n8iz,0.14
m2n8izRi,0.46
m2n8izje,3.54
mER,106.61
mERk@ti,0.27
mERs9Ri,0.94
mERtS@diziG,0.16
mERsjER,0.16
mERsje,0.16
mERsi,379.38
mERkR9di,21.48
mERkyR,1.13
mERd,213.05
mERd2,5.22
mERdje,5.34
mERduj,0.2
mERgEz,0.7
m9R5g,0.51
m9Rizje,0.13
mERl,0.26
mERl@,1.81
mERl,2.24
mERlo,1.9
mERvEj,21.16
mERvEj2z,11.17
mERvEj2,11.17
meza,0.51
mEskal,0.26
mEskalin,0.25
mEdam,307.36
mEdmwazEl,7.36
mEskinRi,0.51
mEs,1.74
mesaZER,10.87
mesaZ,117.11
mesaZe,10.87
mesaZRi,1.05
mEs,18.36
mEsEN9R,0.5
mes9R,1.5
mesi,0.69
mesj2,739.12
mEsj2dam,0.48
mesiR,5.69
m9zyR,32.15
mE,45.09
mEt9R,5.5
mEt2z,5.5
m9ble,0.31
m9bl,19.48
m9f,8.29
m2gl9m@,0.56
m2l,1.39
m2njER,0.96
m2nje,0.96
m9RtR,104.45
m9RtRijER,25.38
m9RtRije,25.38
m2t,2.45
mEksik5,8.06
mEksikEn,8.06
mezkal,0.13
mEdzanin,0.13
mi,8.97
miba,0.14
miS9m5,3.72
mifam,0.12
miot9R,0.17
miOm,0.44
miZ@vje,0.12
miZuRne,0.2
mil6,0.15
minov@bR,0.13
miwazo,0.1
mipaRkuR,0.25
misEz6,0.14
mivwa,0.31
mjEvR9Ri,0.14
mjau,0.46
mjolm@,1.35
mika,0.34
miS,2.2
miSt6,0.59
mikE,0.19
mikmak,0.14
mikRo6d,0.38
mikRo6d,2.45
mikROb,6
mikRObjOlOZi,0.14
mikRosefal,0.1
mikRoklima,0.16
mikRokOsm,0.23
mikRofilm,0.58
mikR6,0.74
mikRofOn,0.73
mikRopRosEs9R,0.36
mikRoskOp,3.94
mikRosg6d,0.1
midi,35.19
midinEt,0.13
mi,1.41
mjEl,17.36
mjEt,8.68
mj2,54.12
mj2zEtR,0.12
miN6,9.02
miNOn,9.02
migREn,10.32
migRat9R,0.14
migRasj6,0.74
miZoRe,0.61
mikado,0.28
mil,0.14
miledi,3.18
mil@,0.14
milanE,0.23
milanEz,0.23
majl,8.34
majls,8.34
milis,3.77
milisj5,0.78
milisjEn,0.78
milj2,70.27
milit@,2.92
milit@t,2.92
milkSEjk,1.85
milenER,3.45
milenjOm,0.13
milezim,0.27
mil,29.63
milpat,0.39
mijE,0.17
miljEm,0.29
miljaR,17.52
miljaRdER,2.13
milje,37.94
miligRam,1.06
milimEtR,2.77
milj6,124.7
milisg6d,0.16
milOR,2.72
mimetizm,0.17
mim,5.35
mimi,0.44
mimik,0.19
mimoza,1.75
min,7.85
mineRal,1.03
mineRo,1.03
minaRE,0.34
minodRi,0.12
minbaR,0.12
m5s9R,0.2
min,48.08
minRE,1.38
minERv,0.69
minEstROn,0.27
minE,7.09
minEt,7.09
min9R,8.79
min9R,8.79
miniSEn,0.14
miniZyp,0.62
minjatyR,2.18
minjatyRizasj6,0.15
minibaR,0.26
minibys,1.99
minigOlf,0.23
miniZyp,1.2
minima,7.12
minimOm,7.12
ministER,17.47
ministR,41.41
minwa,1.11
minoRite,4.03
mino,0.58
minu,7
min8i,38.51
minys,8.35
minyt,342.28
minytRi,1.34
minyt9R,1.21
minysi,0.62
miR,0.33
miRabilis,0.12
miRakl,56.89
miRakyle,0.55
miRakyle,0.55
miRadOR,0.23
miRaZ,1.83
miR,1.81
miREt,0.16
miRmid6,0.14
miRwaR,28.35
mizER,18.77
mizeR2z,0.9
mizeR2,0.9
mizeRikORd,8.79
mizEn,0.23
miz,32.05
mizeReRe,0.8
mizoZini,0.23
mis,39.08
misEl,0.59
misil,16.7
misilje,0.16
misj6,85.24
misjonER,2.29
misiv,0.92
mist9R,2.14
mitEn,0.32
mit@,0.4
mitaR,1.91
mit,1.18
mit2z,0.42
mit2,0.42
mitOk6dRi,0.33
mitok6dRi,0.33
mitoz,0.14
mitRajaZ,0.15
mitRaj,0.65
mitRajEt,3.88
mitRaj9R,9.59
mitRaj2z,9.59
mitR,0.26
mitR6,0.14
miksaZ,0.86
miks9R,0.78
miks9R,1.21
mikstyR,0.93
madmwazEl,45.69
milimEtR,3.79
madam,81.64
mOb,0.93
mobil,8.01
mobilje,1.7
mobilizasj6,0.86
mobilite,0.4
mobilEt,0.89
mokas5,0.63
mOSte,0.75
moko,0.19
modEl,25.06
modeRe,0.45
modeRe,0.45
modeRasj6,1.3
mOdalite,0.41
modalite,0.41
modEl,0.99
modEm,0.43
modERnizasj6,0.36
modERnite,0.71
modEsti,3.96
modifikasj6,2.69
modylasj6,0.19
modyl,7.03
modusopeR@di,0.32
mwal,4.23
m9Rs,3.08
moER,0.29
mwa,20.59
mwaN6,0.57
mwan,11.82
mwano,5.65
mw5,10.35
mwa,312.31
mwaz,0.37
mwazi,0.44
mwazisyR,1.39
mwas6,3.08
mwason9R,0.75
mwason2z,0.75
mwat9R,0.77
mwatje,74.77
moka,0.64
moko,0.14
molekyl,2.15
molER,0.96
mOldav,0.27
mOl,0.27
molEt,0.43
mola,0.89
molaR,0.2
molas6,0.4
molasOn,0.4
molEs,0.44
molE,1.77
mOltjER,0.1
molysk,0.93
molOs,0.54
mom@,433.59
momRi,0.14
momi,2.47
momi,2.18
monaRSi,1.1
monaRSist,0.31
monaRk,1.37
monastER,4.86
m6so,0.97
m6d5,0.6
m6dEn,0.6
m6danite,0.33
m6d,830.72
m6djal,0.13
m6djal,0.13
m6djalizasj6,0.13
m6gOl,0.69
m6gOl,0.69
m6golj5,0.38
m6goljEn,0.38
monit9R,4.26
mOnisj6,0.14
monitOR,0.11
monitoRiG,0.13
monitRis,4.26
monE,27.31
monOkl,0.56
monodi,0.1
monogami,0.59
monogRam,0.21
monogRafi,0.2
monokini,0.32
monol5g8ism,0.1
monolit,0.13
monolOg,1.86
mononykleoz,0.4
monopl@,0.1
monopOl,1.61
monopoli,1.37
monopRi,0.21
monoRaj,0.55
monospas,0.18
monotoni,0.87
monOksid,0.4
m6sEN9R,26.26
m9sj2,739.12
m6siNOR,0.17
m6siNOR,0.16
m6stR,62.56
m6stRyozite,0.93
m6,12.63
m6bl@,1.84
m6d9pjete,0.98
m6te,2.67
m6taZ,6.66
m6taNaR,1.05
m6taNaRd,1.05
m6taN,62.01
m6t@,5.97
m6tSaRZ,0.51
m6t@lER,0.12
m6t,0.58
m6t9R,1.46
m6t2z,1.46
m6gOlfjER,0.81
m6tikyl,0.6
m6tR,48.4
m6tR9lamwa,0.14
m6tR9R,0.48
m6tR2z,0.48
m6tyR,2.21
monym@,6.68
mOk,0.29
mOkRi,1.69
mokEt,3.63
mok9R,0.11
mok2z,0.11
moRal,10.27
moRal,13.13
moRalizat9R,0.73
moRalizm,0.15
moRalite,4.86
moRatwaR,0.17
moRo,10.27
mORbak,0.17
mORso,64.78
mORd@,0.6
moREsk,0.27
mORg,10.12
moRib6,0.45
moRib6d,0.45
moRiko,0.16
moRikod,0.16
moRij,0.17
moRij6,0.14
mORm6,0.75
mORmOn,0.75
mORfin,7.37
mORfinoman,0.1
mORfoloZi,0.33
mORpj6,2.14
mOR,0.64
mORs,3.5
mORsyR,6.31
mOR,460.05
mORoRa,0.61
mORviv@,1.46
mORtadEl,0.79
mORtEz,0.16
mORtalite,1.51
mORt,460.05
mORtEl,7.09
mORtEl,7.09
mORtje,2.06
mORtifikasj6,0.56
moRy,3.67
mORv,1.6
mORv2z,4.97
mORv2,4.97
mozaik,0.58
mOske,3.43
mo,279.55
mokle,0.58
motaR,4.1
motaRd,4.1
motEl,9.43
mot9R,33.63
motif,16.56
mosj6,3.1
motivasj6,4.81
moto,25.23
motokROs,0.19
motokyltyR,0.14
motosiklEt,0.4
motonEZ,0.6
motRisite,0.42
mOt,0.51
mu,2.74
muSaR,6
muSaRd,6
muS,24.65
muSR6,2.19
muSwaR,11.53
mudZaid5,0.16
mu,0.78
mwEt,3.24
mufl,0.73
muflE,0.41
muflEt,0.19
mujaZ,0.14
mujEt,0.25
mwiz,0.81
muZik,0.8
mulaZ,0.8
mul5,7.75
mulinE,0.5
mulinEt,0.27
mulyR,0.22
mumut,0.87
muR@,2.87
muR@t,2.87
muR6,0.73
musme,0.22
muskE,1.31
musk9tER,3.02
musk9t6,0.72
musaj6,0.59
muslin,0.36
mus,6.47
mus2,1.45
mus6,0.84
mustaS,12.79
mustikER,0.45
mustik,5.97
mutaR,0.86
mutaRd,3.95
mutje,0.14
mut6,15.2
muvm@,40.33
mwaj5,83.47
mwajEnaZ,1.15
mwajEn,7.22
mwaj2,0.11
modzaREla,0.64
mutSatSo,1.56
mykovisidoz,0.14
mykys,0.38
my,0.17
m8E,3.43
m8Et,0.89
m8Edzin,0.14
myf5,2.96
myfin,2.96
myfl,1.7
myfl9Ri,0.12
myflie,0.68
myflije,0.68
mufti,0.26
mygE,0.4
mylatR,0.77
mylatREs,0.14
myl,9.62
mylE,3.67
mylta,0.15
myl9tje,0.37
myltimiljonER,0.13
myltinasjonal,1.71
myltipl,0.2
myltiplikasj6,0.54
myltiplisite,0.18
myltipROpRiete,0.23
myltityd,1.38
mynisipalite,1.79
mynifis@s,0.14
mynisj6,14.68
myk2z,0.11
myk2z,0.19
myR,88.93
myREn,0.56
myRaj,2.61
myRE,0.28
myRmyR,3.4
myze,20.7
myze,20.7
myzeOm,0.24
mysk,0.28
myskad,0.52
myskadE,0.3
myska,0.36
myskl,15.61
myskylasj6,0.48
myskylatyR,0.36
myz,2.42
myzo,1.86
myz9ljER,0.74
myzEt,0.77
myzikOl,1.85
myzikalite,0.14
myzisj5,13.3
myzisjEn,13.3
myzik,169.8
m9st,3.98
myst@g,0.75
myzylm@,6.22
myzylman,6.22
myt@,4.67
myt@t,4.67
mytasj6,5.53
mytile,0.72
mytilasj6,2.02
myt5,0.7
mytin,0.7
mytinRi,3.13
mytizm,0.97
myt8alite,0.14
myt8El,1.42
mjasteni,0.12
mikoz,0.73
milOR,0.97
mjokaRd,0.12
mjOp,0.19
mjopi,0.29
mjozotis,0.17
miRjad,0.78
miRmid6,0.69
miR,0.43
miRt,1.25
miRtij,3.43
mistER,28.03
mistisizm,0.79
mistifikasj6,0.4
mit,6.26
mitoloZi,2.06
mitoman,0.17
mitomani,0.1
En,9.67
n,0.14
nEfl,0.17
nEgR,19.08
ne@,6.62
nebyl2z,0.71
nebylozite,0.1
nesesER,8.91
nesesite,5.93
nesesite,5.93
nesesit2,0.76
nekRo,0.35
nekRoloZi,1.11
nekRom@sj5,0.2
nekRom@sjEn,0.2
nekRopOl,0.2
nekRoz,0.45
neERl@dE,0.36
neERl@dEz,0.36
negatif,7.34
negasj6,1.83
negativ,0.15
negativite,0.2
negliZe,0.28
negliZ@s,3.01
negliZ@,0.18
negOs,0.2
negosj@,0.43
negOsj@t,0.43
negosjat9R,1.38
negosjasj6,6.7
negOsjatRis,1.38
negosjatRis,1.38
negREs,19.08
negRijER,0.33
negRije,0.33
negRityd,0.44
negRo,6.02
negys,0.1
nene,5.41
nenEt,0.85
nenyfaR,0.5
neoRealizm,0.1
neokORtEks,0.15
neolibeRalism,0.14
ne6,1.81
neofit,0.17
nefRit,0.11
nepotizm,0.13
nevRalZi,0.21
nEvRalZi,0.21
nevRit,0.17
nevRoze,0.58
nevRoz,1.36
naif,1.01
naiv,0.19
naivte,0.95
nabab,0.72
nabi,0.28
nabo,2.1
nabOt,2.1
nasEl,1.24
nakR,0.58
naZ,5.42
naZwaR,1.1
naZ9R,2.72
naZ2z,2.72
n5,13.9
nEn,13.9
nEs@s,39.72
n@,11.92
nana,39.57
nanotEknoloZi,0.34
n@,0.32
n@tEz,0.14
n@ti,0.44
n@ti,0.44
napalm,0.96
naftalin,0.53
naft,0.1
napole6,0.18
napolit5,1.21
napolitEn,1.21
nap,4.34
napR6,0.51
naRsis,0.34
naRsisizm,1.18
naRkolEpsi,0.21
naRkotik,1.28
naRkotRafik@,0.19
naRin,3.41
naRat9R,0.74
naRasj6,0.44
naRatRis,0.74
nazdak,0.14
naz,1.06
nazo,0.35
nazik,0.5
nas,0.54
natalite,0.2
natasj6,3.59
natif,0.52
nasj6,24.8
nasjonal,3.25
nasjonalsosjalizm,0.58
nasjonalsosjalist,0.12
nasjonal,1.21
nasjonalizasj6,0.11
nasjonalizm,2.75
nasjonalite,3.21
nasjono,3.25
nativite,0.14
nat,1.75
natyRalize,0.14
natyRalizm,0.4
natyRalist,0.69
natyR,60.2
natyREl,2.92
nofRaZe,0.69
nofRaZe,0.69
nofRaZ,3.04
noze,6.51
notily,1.26
navaZa,0.15
navaRos,0.13
navaR5,0.1
navaRE,0.1
navE,3.16
navEt,9.35
navigat9R,2.23
navigasj6,3.25
navigatRis,2.23
naviR,21.98
naviRsitERn,0.14
nazaRe5,0.48
naz,3.27
nazi,14.76
nazi,14.76
nazizm,0.63
nEk,0.21
nEktaR,2.28
nEktaRin,0.14
nEf,0.55
nEZ,39.34
nEm,0.62
nER,30.12
nERv2z,3
nERv2,3
nERvozite,1.58
nEskafe,0.2
nEt,1.75
nEtte,0.61
netwajaZ,7.5
netwaj@,0.35
netwaj9R,2.51
netwaj2z,2.51
n2n2,0.13
n2n2,0.13
n2Rasteni,0.14
n2RoSiRyRZi,0.53
n2RoSiRyRZj5,0.85
n2RoSiRyRZjEn,0.85
n2RoloZi,0.93
n2Ron,1.77
n2RotR@smEt9R,0.36
n2tRalizasj6,0.13
n2tRalite,0.46
n2tRino,0.55
n2tR6,0.68
n9vEn,0.38
n9v2,22.9
n9v2,2.13
ne,1.68
ne,75.18
njEs,10.1
njER,0.14
njE,0.82
njEz,0.82
njEzRi,0.89
nibaR,1.6
niS,2.27
niS6,9.85
nikEl,1.5
nikotin,1.66
ni,12.25
nidpul,0.2
nitSe5,0.59
niZeRj@,0.22
nigo,1.59
nigod,1.59
najtkl9b,1.31
niilizm,0.11
niilist,0.16
nim,1.78
n5bostRatys,0.14
nip,0.14
nik,1.56
niRvana,0.81
nitRat,0.64
nitRoZEn,0.17
nitRogliseRin,0.79
nivo,50.7
nomansl@d,0.95
noEl,2.98
nobilita,0.1
noblEs,6.09
nOs,17.05
nos9R,0.17
nos2z,0.17
nosivite,0.16
nodyl,0.43
n2,11.12
nwaR,79.75
nwaRo,0.37
nwaRs9R,0.63
nwaR,79.75
nwaz,1.14
nwaztje,1.12
nwazEt,2.9
nwa,12.83
n6,570.67
n6bR,40.16
n6bRil,4.34
n6bRilist,0.14
nOm,0.24
nominasj6,3.5
n6,3.56
nOnamuR,0.1
nOnasist@s,0.1
n6kRwaj@s,0.1
n6kRwaj@,0.62
n6di,0.27
n6dRwa,0.22
n6fym9R,0.14
nOninisje,0.22
nOn5tERv@sj6,0.21
n6lj2,1.08
n6pEm@,0.1
n6REspE,0.16
n6R2tuR,0.34
n6s@s,0.83
n6vjol@s,0.63
n6vwaj@,0.32
n6vwaj@t,0.32
n6Sal@s,0.47
n6sjatyR,0.14
nOn,0.67
nOn,8.46
nonEt,0.14
nOp,0.5
nOR,50.38
nORameRik5,0.13
nORkoRe5,0.23
nORkoReEn,0.23
nOREst,1.4
nORwEst,0.95
nORvjEtnamj5,0.12
nORdist,0.78
nORmal,7.29
nORmal,3.84
nORmalizasj6,0.13
nORmalite,1.27
nORm,5
nORveZj5,0.99
nORveZjEn,0.21
nOstalZi,4.45
notER,4.69
notasj6,0.21
nOt,62.82
notis,1.23
notifikasj6,0.37
nosj6,5.79
nOsj6,5.79
notoRjete,0.65
nOtR9dam,2.69
nuba,0.98
nuga,0.94
nuj,4.37
nuj,4.37
nunu,4.4
nunuRs,3.71
nuRis,6.17
nuRis6,1.62
nuRityR,44.86
nuvo,229.97
nuvone,2.72
nuvote,4.23
nuvEl,229.97
nova,4.14
novat9R,0.3
nOvasj6,0.14
nov@bR,8.79
novokain,0.13
nwaje,2.18
nwaje,2.18
nwajad,1.96
nwajo,4.15
nwaje,0.55
ny,12.15
n8e,1.27
n8aZ,30.27
n8@s,1.98
nybj5,0.13
nybyk,0.16
nykleER,0.95
nykleys,0.1
nydizm,0.25
nydist,2.24
nydite,2.11
ny,12.15
n8iz@s,0.67
n8izEt,0.33
n8izibl,0.26
n8i,586.54
nyl,4.75
nylaR,0.51
nylite,1.2
nymeRasj6,0.23
nymeRo,173.48
nymeROlOZi,0.14
nymeRotasj6,0.12
nunSaku,0.24
nyk,7.8
n9Rs,2.24
n9Rs9Ri,1.04
nytRim@,0.21
nytRisj6,0.86
nil6,1.33
n5fe,0.14
n5f,1.77
n5fEt,0.1
n5fo,0.8
n5foman,0.92
n5fomani,0.2
o,57.07
oazis,1.61
Ob,0.25
obedj@s,0.14
obeis@s,4.24
obelisk,0.36
obezite,0.73
obi,0.3
ObZEkt9R,0.43
ObZEktif,18.91
ObZEksj6,14.18
ObZEktivasj6,0.11
ObZEktivite,0.89
ObZE,45.94
obliZe,1.65
obliZe,1.65
obligasj6,11.34
obliZ@s,0.85
obOl,0.11
OpsEk,4.32
opsede,3.73
Opsenite,1.63
OpskyR@tizm,0.14
OpskyR@tist,0.14
OpskyRsism@,0.11
OpskyRite,14.33
opsERv@s,0.14
opsERvat9R,3.08
opsERvasj6,8.07
opsERvatwaR,1.25
opsERvatRis,3.08
Opsesj6,8.79
OpstetRisj5,0.35
OpstetRisjEn,0.35
OpstetRik,0.83
Opstakl,10.65
Opstine,0.18
Opstine,0.18
Opstinasj6,1.26
OpstRyksj6,3.64
Opt@sj6,0.53
oby,5.13
ose@,24.89
okaz,1.25
okazj6,61.89
Oksid@,0.38
Oksid@tal,0.92
Oksid@tal,0.92
Oksid@talizasj6,0.1
Oksid@to,0.92
Oksipyt,0.19
oklyzj6,0.31
okyltasj6,0.28
okyltizm,0.33
okyltist,0.11
okyp@,2.38
okyp@t,2.38
okypasj6,6.71
okyR@s,1.57
Oslo,0.2
Oktav,1.11
OktObR,11.78
Oktosilab,0.14
OktRwa,0.18
odalisk,0.38
Od,0.96
od9R,49.57
OdOmEtR,0.1
Od6tOlOZi,0.13
odoRa,1.28
odise,0.24
2dEm,1.26
2dip,0.14
9j,413.04
9jER,0.44
9jE,3.53
2zofaZ,0.48
2stRoZEn,0.28
9f,39.4
2,39.4
of@se,0.55
of@s,7.45
of@s9R,0.66
of@siv,3.12
ofis,6.37
OfisjER,55.35
ofisj@,0.21
ofisjEl,2.42
ofisjEl,2.42
ofisje,55.35
ofisin,0.17
ofR@d,4.54
OfR,34.55
oZiv,2.35
oN6,0.11
OgR,2.83
ogREs,0.31
wa,9.15
ON6,19.98
w5,0.1
wazo,77.73
wazomuS,0.1
wazlE,0.13
wazif,0.1
wazij6,0.46
wazivte,0.59
ola,1.31
oleodyk,0.31
olif@,0.14
oligaRSi,0.12
oliv,5.42
olivRE,1.08
olivje,2.09
ol5pjad,0.36
omega,0.88
6bRe,0.54
6bRaZ,0.57
6bREl,0.97
omlEt,6.87
omERta,0.14
omikR6,0.12
omisj6,1.02
Omnibys,0.37
Omnipot@s,0.16
OmnipRez@s,0.11
omoplat,0.66
6,3.56
6di,0.14
onanizm,0.1
6s,4.66
6kl,126.71
6koloZi,0.35
6ksj6,0.28
6de,0.16
6d,11.91
6din,0.21
6dylasj6,0.26
6gl,20.37
6glE,0.67
6g@,0.93
OniRism,0.14
oniks,0.34
6z,2.43
opeRa,19.61
opeRat9R,6.73
opeRasj6,61.94
opeRatRis,6.73
opeREt,0.58
opasite,0.23
opal,0.24
op9n,0.41
opjase,0.58
opinj6,33.89
opjOm,3.95
oposOm,0.52
opORtynizm,0.11
opORtynist,0.62
opORtynite,11.84
opoze,2.38
opoz@,1.63
Opoz@t,1.63
opozisj6,5.28
opRes9R,1.26
opResj6,2.25
opRime,1.91
opRime,1.91
opRObR,0.33
Optalid6,0.14
Optisj5,0.18
OptisjEn,0.18
Optima,0.15
Optimizasj6,0.14
Optimizm,1.66
OptimOm,0.15
Opsj6,12.31
opsj6,12.31
Optik,0.85
opyl@s,0.54
opys,0.35
OR,110.28
oRe,0.67
oRakl,3.21
oRaZ,17.14
oREz6,0.63
oRal,1.42
oR@ut@,0.28
oR@Zad,1.91
oR@Ze,1.67
oR@ZRE,0.31
oRat9R,1.7
oRatwaR,0.42
oRatRis,1.7
ORb,0.59
ORbit,9.81
ORkEstRasj6,0.23
ORkEstR,14.69
ORkide,3.88
ORkis,0.14
ORdinER,4.13
ORdinat9R,37.15
ORdinasj6,0.12
ORdonat9R,0.16
ORdonatRis,0.16
ORdR,217.25
ORdyR,31.07
oREj,73.54
oReje,9.34
oREjEt,0.83
oREj6,1.07
ORg@di,0.45
ORgan,13.69
ORganigRam,0.13
ORganizat9R,2.37
ORganizasj6,20.97
ORganizatRis,2.37
ORganizm,6.84
ORgasm,6.37
ORZa,0.19
ORZ9lE,0.89
ORZi,3.46
ORg,3.12
ORg9j,11.56
ORg9j2z,0.75
ORg9j2,0.75
ORg,3.12
oRj@,0.78
oRj@tal,0.78
oRj@tal,0.78
oRj@tasj6,3.86
oRj@to,0.78
oRj@t9R,0.27
oRj@t2z,0.27
oRifis,1.85
oRiflam,0.22
oRigami,0.23
oRig@,0.32
oRiZinal,10.44
oRiZinal,10.44
oRiZinalite,1.34
oRiZino,10.44
oRiZin,28.07
oRiNal,0.42
oRiNo,0.42
oR5,0.21
oRipo,0.38
ORm,0.39
ORn9m@,0.96
ORn9m@tasj6,0.14
ORnjER,0.49
ORnitoloZi,0.2
ORnitoR5k,0.26
OROgRafi,0.4
ORfe6,0.1
ORf9l5,7.55
ORf9lina,6.13
ORf9lin,7.55
ORpim@,0.1
ORk,1.43
ORtEj,9.71
ORtodOksi,0.15
