Freq,phon
127,vArUN
18,vArUNspolitik
52,vArUNsrefOrm
118,vErm@
6,vErm@b@h&ndlUN
2,vErm@WnhWt
2,vErm@ler@
3,vErm@pUmp@
2,vErm@kvEl@
4,vErm@tExnIk
2,vErmfl&S@
3,vErt@rIn
63,vES@
1,vES@kl&m@r
16,vES@lWn@
7,vES@rW
5,vES@rIn
1,vES@SlXd@r
481,v&f@
2,v&f@l
10,v&f@ng&tUN
15,v&f@ng@v&lt
1,vag@nbUrk
7,vag@nladUN
3,vag@nplan@
980,val
3,valfrWhWt
1,vallIst@
12,valnid@rlag@
2,valp&rol@
10,valperiod@
6,valprop&g&nda
9,valred@
8,valUrn@
27,valfErz&mlUN
6,valfErv&ntS&ft
2,vanide
3,vanforStElUN
31,varh&ftIxkWt
753,varhWt
41,varnemUN
1,varzag@rW
1,varzag@rIn
76,varSWnlIxkWt
2,varSWnlIxkW=rExnUN
50,varUN
7,vWz@
1,vWz@nrEnt@
1,v&ltamWz@
1,v&ltWnzamkWt
5,v&ldUN
2,valf&NflOt@
2,v&lh&l
1,v&lh&la
12,v&lkyr@
10,v&lfart
2,v&lfar=kIrx@
6,v&lnUs
19,v&l=@
294,v&nt
4,v&nd@rBsStElUN
1,v&nd@rbyn@
3,v&nd@rdyn@
4,v&nd@rfart
13,v&nd@rS&ft
52,v&nd@rUN
1,v&ntk&rt@
110,v&ndlUN
7,v&ntmal@rW
2,v&ntur
9,v&ndUN
1,v&ntfErklWdUN
9,v&nt=WtUN
92,v&N@
1,v&Nk@lmytIxkWt
29,v&n@
5,v&n=@
359,var@
18,v&rmfrOnt
1,v&rmhEr=IxkWt
1,v&rmlUft
3,v&rmv&s@rhW=UN
3,v&rmv&s@rfErzOrgUN
2,v&rn&nlag@
114,v&rnUN
21,v&rt@
4,v&rt@h&l@
6,v&rt@rW
37,v&rt@=Wt
20,v&rtUN
4,v&r=@
2,v&SbYt@
8,v&SfrB
17,v&Sm&Sin@
1,v&SUN
5,v&s@rfl&S@
2,v&s@rk&nt@
10,v&s@rkr&ft
1,v&s@rlWx@
20,v&s@rlWtUN
1,v&s@r+Wf@
8,v&s@r+l&n=@
1,v&s@rpoli=W
1,v&s@rr&t@
1,v&s@rSX
2,v&s@rSl&xt
1,v&s@rSl&N@
51,v&s@rStOfbOmb@
7,v&s@rStras@
5,v&s@rsUxt
5,v&s@rtEmp@r&tur
3,v&s@rUN
2,v&s@rfErdrENUN
3,vat@rk&nt
4,v&t@
19,veb@rW
1,vepk&nt@
8,vEks@lb&Nk
12,vEks@lb@=iUN
2,vEks@lStX@r
1,vEks@lzUm@
36,vEks@lvIrkUN
3,vEkbigUN
1,veklWtUN
1,vekm&rk@
3,vEknam@
1,vek=erUN
9,ve@
7,veklag@
1,velWdIxkWt
13,vemut
32,ver
31,ver
73,verm&xt
32,ver+lIxt
12,vWplIxkWt
37,vWx@
2,vWxhWt
1,vWxlIxkWt
21,vWkz@l
55,vWd@
1,vWd@ngErt@
49,vWg@rUN
18,vW@
12,vWn&xt
5,vWn&x=fW@r
1,vWn&x=krIp@
10,vWn&x==Wt
179,vWl@
6,vWnfl&S@
1,vWnk&rt@
9,vWnlez@
6,vWnprob@
84,vWshWt
2,vWszagUN
14,vWs@
56,vWs@
5,vWsglut
69,vWzUN
64,vWt@
7,vWt@r&rbWt
59,vWt@rbIldUN
72,vWt@rEntvIklUN
5,vWt@rfart
17,vWt@rgab@
7,vWt@rlWtUN
3,vWt@rrWz@
9,vWt@rfErbrWtUN
1,vWtSvWfIxkWt
6,vWtzIxt
186,vEl@
23,vEl@nlEN@
3,vEl@nlini@
1,vElp&p@
2,vElUN
5874,vElt
79,vElt&nSBUN
18,vEltBsStElUN
29,vEltb&Nk
7,vEltbEstlWstUN
3,vEltflUxt
84,vEltg@SIxt@
11,vEltg@zUnthW=Organiz&=ion
25,vElthErS&ft
2,vEltk&rt@
3,vEltkIrx@nkOnferEn=
14,vEltkl&s@
24,vEltlIt@r&tur
19,vEltm&xt
4,vEltm&rk@
9,vEltmWst@rIn
109,vEltmWst@rS&ft
50,vEltOrdnUN
47,vEltprEs@
19,vEltrBmfOrSUN
5,vEltrBmSt&=ion
13,vEltrWz@
1,vEltreligion
5,vEltSprax@
6,vEltSt&t
4,vEltUmzeglUN
12,vEltvIrtS&ft
11,vEltvIrtS&f=kriz@
50,vEnd@
2,vEnd@l
8,vEnd@ltrEp@
7,vEndIxkWt
98,vEndUN
4,vErb@&ptWlUN
11,vErb@&gEntur
3,vErb@k&mp&nj@
3,vErb@trOm@l
1,vErbevIrkzamkWt
138,vErbUN
85,vErft
13,vErkh&l@
4,vErkkYx@
33,vErklWtUN
145,vErkSt&t
2,vErkvonUN
37,vErk=Xkm&Sin@
5,vert&rbWt
3,vertErmItlUN
4,vertIxkWt
1,vertlozIxkWt
1,vertm&rk@
5,vertmInd@rUN
1,vertz&x@
28,vertSE=UN
20,vertStWg@rUN
50,vertUN
1,vert=uv&ksStX@r
1,vez@nhWt
8,vez@nsart
13,vEsp@
186,vEst@
3,vEst@nt&S@
21,vEstkYst@
43,vEt@
8,vEt@rk&rt@
45,vEt@rlag@
1,vEt@rprognoz@
1,vEt@rreg@l
3,vEt@rforherzag@
12,vEtfart
1,vIks@
52,vIxtIxkWt
3,vIxtIxtu@rW
1,vid@rklag@
12,vid@rlegUN
1,vid@rrExtlIxkWt
7,vid@rred@
1,vid@rSpEnstIxkWt
3,vid@rSpig@lUN
7,vid@rSprYxlIxkWt
15,vid@rSt&n=b@vegUN
2,vid@rSt&n=fAIxkWt
9,vid@rSt&n=kr&ft
4,vid@rvErtIxkWt
11,vItmUN
4,vid@rBffyrUN
94,vid@rBfnam@
2,vid@rBfrIxtUN
31,vid@rb@lebUN
6,vid@rWnzE=UN
2,vid@rErob@rUN
11,vid@rErLfnUN
40,vid@rgab@
45,vid@rg@burt
25,vid@rgutm&xUN
143,vid@rherStElUN
128,vid@rholUN
44,vid@rker
2,vid@rkUnft
383,vid@rfErWnIgUN
6,vid@rfErvEndUN
57,vid@rval
32,vig@
125,viz@
3,vIltdib@rW
8,vIltEnt@
2,vIltg&ns
3,vIltk&=@
28,vIltnIs
2,vIltzB
4,vIl@nsXs@rUN
4,vIl@nsbIldUN
4,vIl@nsErklArUN
8,vIl@nskr&ft
4,vIl@nsStErk@
73,vIlkyr
21,vImp@r
55,vInd@
10,vInd@l
4,vInd@sWl@
8,vIntmyl@
1,vIntrIxtUN
1,vIntroz@
15,vIntSU=SWb@
11,vIntStErk@
10,vIntStIl@
12,vIndUN
1,vInt@rk&rtOf@l
10,vInt@rn&xt
2,vInt@rrWz@
2,vInt@rzat
8,vInt@rzEz~
4,vInt@r=Wt
4,vIn=IxkWt
2,vIp@
5,vIrb@lzXl@
1,vIrk@rW
2,vIrkkr&ft
691,vIrklIxkWt
109,vIrkzamkWt
507,vIrkUN
7,vIrkUNskr&ft
1,vIrkUNsvWz@
8,vIrnIs
2,vIrUN
51,vIrtIn
1047,vIrtS&ft
23,vIrtS&ftlIxkWt
15,vIrtS&f=EntvIklUN
81,vIrtS&f=g@mWnS&ft
7,vIrtS&f=g@SIxt@
57,vIrtS&f=hIlf@
31,vIrtS&f=kriz@
19,vIrtS&f=lag@
16,vIrtS&f=OrdnUN
87,vIrtS&f=politik
6,vIrtS&f=vIs@nS&ft@n
1,vIr=+l&n=@
2,vIr=Stub@
1,vIsb@gir
1233,vIs@nS&ft
14,vIs@nS&ftlIxkWt
58,vIt@rUN
115,vItv@
6,vItv@nrEnt@
1,vI=@lW
1,vI=IxkWt
2250,vOx@
25,vOx@nSB
44,vOx@n=WtUN
3,vLxn@rIn
1,vLlbUN
1,vLlfIn
24,vog@
19,volfart
1,volhab@nhWt
3,volSt&n=g@zElS&ft
3,voltAtIxkWt
18,voltat
6,vonkYx@
3,vonkUltur
1,vonlIxkWt
5,vonrBmb@S&fUN
8,vonStub@
903,vonUN
3,vonUNsbBg@nOs@nS&ft
4,vonUNsWnrIxtUN
12,vonUNsnot
31,vonUNstyr
135,vOlk@
140,vOl@
16,vOlUst
10,vOn@
4,vOrtart
2,vOrtb@dXtUN
6,vOrtbIldUN
3,vOrtfOlg@
20,vOrtmEldUN
2,vOrtSL+UN
1,vux@rblum@
32,vUxt
3,vyl&rbWt
1,vyl@rW
3,vylmBs
5,vYnS@lrut@
135,vYrd@
5,vYrd@lozIxkWt
3,vYrdIxkWt
38,vYrdIgUN
4,vYr=@
103,vyst@
106,vUnd@
1,vUnd@rkEr=@
1,vUnd@rtat
5,vUnSlIst@
4,vUnSforStElUN
63,vUrst
1,vUrstkYx@
90,vUr=@l
75,vut
17,j&xt
18,=al@n&ngab@
1,=al@nlOt@ri
1,=al@nrW@
2,=alk&rt@
31,=alStEl@
2,=alUNsBffOrd@rUN
30,=alUNsbil&n=
7,=anbYrst@
1,=anfXl@
2,=anhWlkUnd@
18,=&N@
1,=&N@ng@burt
3,=&NkzUxt
12,=Bb@rW
3,=Bb@rfOrm@l
1,=Bb@rIn
1,=Bb@rkr&ft
2,=Bb@rkUnst
73,=Ex@
7,=Ex@nStIllegUN
3,=ed@r
9,=e@
14,=e@nSpI=@
21,=ent@lzekUnd@
2,=Wx@nzE=UN
1,=Wx@nSprax@
114,=Wl@
4,=Wt&ngab@
2,=WtbOmb@
4,=Wtfrag@
18,=Wtg@SIxt@
2,=Wtlup@
44,=WtSp&n@
1,=WtUNsEnt@
155,=El@
2,=El@nler@
16,=ElvOl@
8,=Eltplan@
1,=Entralb@hTrd@
88,=Entral@
3,=Entr&liz&=ion
1,=EntralpErspEktiv@
11,=EntralStEl@
6,=Entrifug@
1,=Erfar@nhWt
2,=ErklWn@rUN
9,=ErrWsprob@
7,=ErrIs@nhWt
2,=ErSmEt@rUN
12,=ErSplIt@rUN
4,=ErtrYm@rUN
12,=Xg@nBszag@
8,=Xg@nfErnemUN
49,=ig@
23,=ig@lW
8,=ilSWb@
2,=ilzIx@rhWt
2,=ird@
1,=irlWst@
5,=ir+l&n=@
3,=ig&rEt@nkIp@
3,=ig&rEt@nS&xt@l
3,=ig&r@nkIst@
1,=igXn@rmuzik
1,=ikad@
1,=Im@rflUxt
1,=Im@r+l&n=@
8,=Im@rtEmp@r&tur
2,=INk@
3,=Irkul&=ion
2,=itron@nlimonad@
1,=itron@nzXr@
9,=ivilb@fLlk@rUN
5,=ivilkuraZ@
79,=iviliz&=ion
5,=ivilk&m@r
3,=ivilklag@
1,=of@
3,=Olb@hTrd@
6,=OlSr&Nk@
2,=ot@
3,=Ot@l
4,=ub@rWtUN
1,=ubrIN@rStras@
20,=UxthBsStraf@
4,=yg@llozIxkWt
6,=yg@lUN
8,=YntkEr=@
5,=ufar=Stras@
1,=uflUx=StEt@
41,=ufrid@nhWt
1,=ufrid@nStElUN
12,=ugab@
50,=ug@hTrIxkWt
1,=ukfOlg@
16,=ukm&Sin@
2,=uknUm@r
6,=ugrUnd@legUN
2,=uhElt@rW
5,=uhIlf@nam@
4,=uhTr@rS&ft
20,=ulag@
5,=ul&sUNsStEl@
9,=ulif@rUN
137,=unam@
95,=UN@
7,=UN@nSpI=@
2,=urYkg@=og@nhWt
12,=urYknam@
60,=uzag@
1110,=uz&m@n&rbWt
7,=uz&m@nb&lUN
42,=uz&m@nf&sUN
1,=uz&m@nfygUN
3,=uz&m@nfyrUN
14,=uz&m@ng@hTrIxkWt
1,=uz&m@nh&NlozIxkWt
135,=uz&m@nkUnft
7,=uz&m@nlegUN
1,=uz&m@nSB
106,=uz&m@nzE=UN
27,=uz&m@nStElUN
6,=uz&m@n=iUN
5,=uz&=fErzIx@rUN
39,=uz&==al
2,=uSB@rIn
2,=uSB@rtribyn@
40,=uzIx@rUN
6,=uStElg@byr
2,=uforkOm@nhWt
75,=uv&ksrat@
3,=uv&nd@rUN
4,=uvid@rh&ndlUN
22,=vWkStEl@
3,=vEtS@
7,=vIkmyl@
77,=vib@l
6,=vWSprax@
1,=vIlINsSvEst@r
3,=vIS@nb@mErkUN
22,=vIS@nl&ndUN
1,=vIS@nmal=Wt
6,=vIS@npryfUN
6,=vIS@nStuf@
8,=vIS@nv&nt
70,=vIS@n=Wt
4,=yprEs@
4,=Yst@
